p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.14450851119926e-64,1.46748322604399,0.733,0.571,2.3468147022140895e-60,cluster_7,OST4
3.4415961063051395e-49,1.89503769318026,0.401,0.229,7.0569928159787e-45,cluster_7,CAPZA2
2.08931702851476e-68,1.30882472543476,0.617,0.388,4.28414456696952e-64,cluster_7,FKBP1A
6.00103354197661e-46,2.01895683962099,0.309,0.154,1.2305119277823e-41,cluster_7,KIF2A
1.44803442950509e-51,1.75598119731147,0.268,0.116,2.96919459770019e-47,cluster_7,RNF11
8.59360406690371e-61,1.41359263915527,0.773,0.651,1.76211851391861e-56,cluster_7,MYL12A
1.26016883167668e-51,1.66771695821441,0.319,0.152,2.58397618935303e-47,cluster_7,TGFB1
1.10260811710784e-41,2.00959734755731,0.351,0.198,2.26089794412962e-37,cluster_7,RAB11A
1.49736279546013e-56,1.39907856186335,0.645,0.471,3.070342412091e-52,cluster_7,GPX4
1.05286311970256e-68,1.11783992129785,0.857,0.729,2.15889582695011e-64,cluster_7,NAP1L1
9.78386299292418e-45,1.77038350818178,0.316,0.166,2.0061811066991e-40,cluster_7,VASP
3.1452713499088303e-53,1.37946989208865,0.852,0.746,6.44937890298805e-49,cluster_7,MYL6
5.62963438015384e-50,1.45091253425378,0.498,0.316,1.15435652965054e-45,cluster_7,PRDX6
3.63723915367551e-46,1.55498700945328,0.493,0.325,7.458158884611628e-42,cluster_7,CCND3
4.9172123667194295e-45,1.51335164475597,0.438,0.263,1.00827439579582e-40,cluster_7,BIN2
3.7484873250131e-42,1.61839948641999,0.387,0.227,7.68627325993936e-38,cluster_7,CDKN2D
8.999970188534559e-43,1.4207348919224,0.305,0.152,1.84544388715901e-38,cluster_7,FLNA
1.57322971188111e-56,1.00560383029367,0.847,0.741,3.2259075242122203e-52,cluster_7,ITM2B
0,6.64963018541875,0.628,0.013,0,cluster_12,KLRF1
0,6.44590672990848,0.37,0.007,0,cluster_12,KLRC1
0,6.26412099620698,0.551,0.022,0,cluster_12,SPON2
0,5.97036079034162,0.536,0.022,0,cluster_12,CLIC3
0,5.55783535946378,0.602,0.031,0,cluster_12,PRF1
0,5.48283068596959,0.328,0.01,0,cluster_12,S1PR5
0,5.31978471259875,0.742,0.034,0,cluster_12,GZMB
0,5.29409996875085,0.423,0.018,0,cluster_12,XCL2
0,5.28991253147977,0.301,0.011,0,cluster_12,CD160
0,5.20246513296248,0.855,0.06,0,cluster_12,GNLY
0,5.02566629423521,0.356,0.02,0,cluster_12,IL2RB
0,4.92266280705277,0.408,0.017,0,cluster_12,FCGR3A
0,4.66567932381969,0.61,0.046,0,cluster_12,FGFBP2
0,4.58943308185656,0.972,0.138,0,cluster_12,NKG7
0,4.45573729605307,0.636,0.059,0,cluster_12,HOPX
0,4.40373640531537,0.339,0.038,0,cluster_12,CCL3
0,4.16748472278208,0.742,0.115,0,cluster_12,KLRD1
0,4.07296238032422,0.89,0.083,0,cluster_12,KLRB1
0,3.93930391333119,0.799,0.087,0,cluster_12,CST7
0,3.9331564923951,0.495,0.039,0,cluster_12,CCL4
0,3.92458840547131,0.865,0.167,0,cluster_12,CTSW
0,3.75756946831931,0.709,0.088,0,cluster_12,CMC1
0,3.68299468825376,0.7,0.109,0,cluster_12,GZMA
0,3.67338205216797,0.446,0.076,0,cluster_12,MATK
0,3.62104711180864,0.389,0.069,0,cluster_12,APMAP
0,3.52712354462746,0.507,0.043,0,cluster_12,GZMH
0,3.44807650690636,0.425,0.067,0,cluster_12,RHOC
0,3.25277681986697,0.66,0.168,0,cluster_12,CD247
0,3.17189157531293,0.284,0.052,0,cluster_12,PYHIN1
0,3.02604980942447,0.494,0.105,0,cluster_12,MYO1F
0,2.96459471753853,0.487,0.097,0,cluster_12,KLRK1
0,2.90751739028971,0.283,0.06,0,cluster_12,SYTL3
0,2.75881093915719,0.4,0.154,0,cluster_12,FKBP11
0,2.75810063068751,0.25,0.068,0,cluster_12,APOBEC3G
0,2.74452600170766,0.32,0.084,0,cluster_12,RUNX3
0,2.68631892766317,0.316,0.08,0,cluster_12,EFHD2
0,2.57439119298062,0.622,0.205,0,cluster_12,GZMM
0,2.5525036898622,0.259,0.074,0,cluster_12,SAMD3
0,2.51067946576716,0.87,0.517,0,cluster_12,CCL5
0,2.49695091727127,0.837,0.359,0,cluster_12,CD7
0,2.43435855948514,0.316,0.113,0,cluster_12,GNG2
0,2.38823168351284,0.377,0.124,0,cluster_12,DOK2
0,2.37325785483783,0.956,0.583,0,cluster_12,IFITM1
0,2.34719957434619,0.382,0.144,0,cluster_12,LOC374443
0,2.31582610651816,0.768,0.37,0,cluster_12,IFITM2
0,2.26098488914128,0.357,0.116,0,cluster_12,MAP3K8
0,2.25695197854262,0.663,0.296,0,cluster_12,ITGB2
0,2.23548422862547,0.251,0.1,0,cluster_12,TPST2
0,2.14350157786329,0.639,0.166,0,cluster_12,FCER1G
0,2.1291615306475,0.309,0.128,0,cluster_12,ADGRE5
0,2.11264565465622,0.298,0.119,0,cluster_12,ZAP70
0,2.10663832637946,0.373,0.126,0,cluster_12,C12orf75
0,2.03525796847852,0.449,0.184,0,cluster_12,DUSP2
0,2.0255630827554,0.333,0.157,0,cluster_12,CTSC
0,2.00858052577162,0.576,0.265,0,cluster_12,ID2
0,1.96084018244759,0.794,0.421,0,cluster_12,HCST
0,1.92360839395642,0.357,0.149,0,cluster_12,ZEB2
0,1.91675428423791,0.286,0.142,0,cluster_12,TRPM3
3.240460175305289e-291,2.00004470454626,0.272,0.141,6.644563589463499e-288,cluster_12,SIRT2
0,1.9144839097257,0.56,0.294,0,cluster_12,LITAF
0,1.90398280955606,0.284,0.128,0,cluster_12,PRKCH
3.41251533335144e-293,1.90398308356231,0.253,0.121,6.997362691037129e-292,cluster_12,NR4A2
1.0777393432185096e-286,1.95285843946995,0.252,0.126,2.20990452326956e-282,cluster_12,ARHGAP9
0,1.83104508036698,0.258,0.115,0,cluster_12,FYN
0,1.81681982051234,0.307,0.142,0,cluster_12,ALOX5AP
0,1.79578036798296,0.407,0.237,0,cluster_12,ARPC5L
0,1.79252571637611,0.312,0.149,0,cluster_12,PPP1R18
0,1.79084278679622,0.624,0.35,0,cluster_12,PLAC8
0,1.77744453220139,0.598,0.318,0,cluster_12,CD99
0,1.77728862172189,0.473,0.252,0,cluster_12,BIN2
0,1.7352158950531,0.534,0.302,0,cluster_12,IRF1
0,1.71456236269517,0.469,0.265,0,cluster_12,PLAAT4
0,1.71368250551232,0.349,0.186,0,cluster_12,ARL4C
0,1.70450600481811,0.358,0.185,0,cluster_12,SUN2
0,1.67690626418179,0.512,0.218,0,cluster_12,CD63
0,1.67633359351781,0.367,0.198,0,cluster_12,DDIT4
0,1.65417296441816,0.448,0.245,0,cluster_12,IL2RG
0,1.65141040894414,0.422,0.247,0,cluster_12,PAXX
0,1.64709839893726,0.363,0.194,0,cluster_12,WIPF1
0,1.62267179728499,0.296,0.145,0,cluster_12,FLNA
0,1.60264561560362,0.487,0.301,0,cluster_12,JAK1
1.13454362486453e-293,1.62872586014323,0.264,0.13,2.3263817027847195e-290,cluster_12,RORA
0,1.53072460060298,0.534,0.401,0,cluster_12,ZFP36
0,1.52795162606182,0.677,0.392,0,cluster_12,PTPRCAP
0,1.50762163161505,0.613,0.422,0,cluster_12,RAP1B
2.2748567991468296e-267,1.7129707480009,0.283,0.155,4.66459386665058e-263,cluster_12,OSTF1
0,1.49113015589962,0.86,0.188,0,cluster_12,TYROBP
0,1.45958806157523,0.914,0.747,0,cluster_12,UBB
0,1.44081401932236,0.38,0.207,0,cluster_12,CTSD
0,1.43155821678946,0.441,0.271,0,cluster_12,DBI
0,1.42026771905763,0.947,0.836,0,cluster_12,PFN1
0,1.41562496609086,0.461,0.311,0,cluster_12,CYRIB
5.85841155081453e-250,1.73058144892951,0.282,0.159,1.20126728849452e-245,cluster_12,PIP4K2A
0,1.39858582190929,0.559,0.394,0,cluster_12,RAC2
0,1.35807575224805,0.479,0.319,0,cluster_12,LY6E
0,1.34255190214622,0.531,0.374,0,cluster_12,MFSD4B
9.742831910803979e-250,1.62901861868118,0.269,0.146,1.99776768331036e-245,cluster_12,TGFB1
0,1.29243816753687,0.581,0.365,0,cluster_12,CLIC1
0,1.27992241312091,0.618,0.472,0,cluster_12,PDIA3
0,1.24954194244874,0.872,0.75,0,cluster_12,CHST12
0,11.6044942410968,0.254,0,0,cluster_13,SCNN1B
0,10.9142690153317,0.61,0.039,0,cluster_13,IGHG3
0,10.7872188188292,0.49,0.052,0,cluster_13,IGHG2
0,10.2849476606281,0.499,0,0,cluster_13,SDC1
0,9.04738290223578,0.378,0.011,0,cluster_13,IGHA2
0,8.57835157275179,0.858,0.223,0,cluster_13,IGKC
0,8.52811660390678,0.337,0.004,0,cluster_13,IGHG4
0,8.34805214631537,0.84,0.074,0,cluster_13,IGLL5
0,8.19288659254738,0.702,0.145,0,cluster_13,IGLC2
0,8.17313192487632,0.626,0.064,0,cluster_13,JCHAIN
0,8.06412277956676,0.616,0.002,0,cluster_13,TNFRSF17
0,7.63772650869515,0.448,0.002,0,cluster_13,JSRP1
2.54171670621861e-280,8.05664410001248,0.506,0.098,5.2117901061012595e-276,cluster_13,IGLC3
0,6.92693027443758,0.441,0.002,0,cluster_13,SPAG4
0,6.66913237946345,0.26,0.001,0,cluster_13,PARM1
0,6.50158447141002,0.841,0.023,0,cluster_13,TXNDC5
0,6.35256085437034,0.987,0.061,0,cluster_13,MZB1
0,6.27028810942407,0.794,0.023,0,cluster_13,BLOC1S5-TXNDC5
0,5.70611974498572,0.699,0.019,0,cluster_13,DERL3
0,5.20071543014165,0.414,0.032,0,cluster_13,IGHA1
0,4.97447240136527,0.521,0.007,0,cluster_13,CHPF
0,4.73887354306624,0.588,0.011,0,cluster_13,TNFRSF13B
0,4.47037132671683,0.819,0.06,0,cluster_13,PRDX4
0,4.14980390771617,0.892,0.116,0,cluster_13,SEC11C
0,4.12196650227964,0.764,0.077,0,cluster_13,ANKRD28
0,3.9234568290413,0.338,0.01,0,cluster_13,GAS6
0,3.89409233160434,0.559,0.014,0,cluster_13,FCRL5
0,3.83836022789082,0.424,0.017,0,cluster_13,COBLL1
0,3.76316400890545,0.961,0.164,0,cluster_13,FKBP11
0,3.70385872755285,0.993,0.53,0,cluster_13,SSR4
0,3.69770204001939,0.418,0.02,0,cluster_13,ANKRD36BP2
0,3.63570766346739,0.89,0.103,0,cluster_13,ITM2C
0,3.59839062771874,0.921,0.12,0,cluster_13,FKBP2
0,3.54909945113249,0.32,0.01,0,cluster_13,PERP
0,3.47820705214051,0.908,0.12,0,cluster_13,LOC114841035
0,3.427474110164,0.537,0.028,0,cluster_13,TRIB1
0,3.42194019604908,0.334,0.014,0,cluster_13,LMF1
0,3.38859138815363,0.46,0.018,0,cluster_13,SLAMF7
0,3.32845997620412,0.967,0.291,0,cluster_13,HSP90B1
0,3.25654760955579,0.77,0.082,0,cluster_13,MANF
0,3.01698051707299,0.5,0.031,0,cluster_13,TXNDC15
0,3.01269677297062,0.316,0.032,0,cluster_13,ATF5
0,2.94080158507949,0.961,0.269,0,cluster_13,HERPUD1
0,2.91939211507551,0.736,0.095,0,cluster_13,PDIA4
0,2.91767877847508,0.304,0.021,0,cluster_13,MAN1A1
0,2.89059316638353,0.252,0.016,0,cluster_13,MANEA
0,2.87491257827871,0.715,0.063,0,cluster_13,SELENOM
0,2.87487926254963,0.608,0.075,0,cluster_13,LMNA
0,2.86789173623611,0.599,0.047,0,cluster_13,CD38
0,2.8613361435872,0.423,0.03,0,cluster_13,TP53INP1
0,2.85760771148314,0.51,0.03,0,cluster_13,POU2AF1
0,2.80968957232962,0.871,0.115,0,cluster_13,SELENOS
0,2.78878934750214,0.816,0.116,0,cluster_13,SDF2L1
0,2.77721161447519,0.915,0.228,0,cluster_13,XBP1
0,2.74397109949817,0.386,0.025,0,cluster_13,PRDM1
0,2.70470011793459,0.328,0.023,0,cluster_13,MDK
0,2.69686782581212,0.42,0.033,0,cluster_13,GMPPB
0,2.67068748216387,0.636,0.049,0,cluster_13,GNG7
0,2.66530316776605,0.255,0.017,0,cluster_13,DUSP5
0,2.65762907437372,0.315,0.023,0,cluster_13,QPCT
0,2.64002977319941,0.264,0.02,0,cluster_13,HYOU1
0,2.6373779187814,0.872,0.175,0,cluster_13,MYDGF
0,2.63097600427081,0.285,0.023,0,cluster_13,CLPTM1L
0,2.59432934992504,0.418,0.034,0,cluster_13,ELL2
0,2.53821094721307,0.261,0.021,0,cluster_13,CLIC4
0,2.53790355612425,0.602,0.073,0,cluster_13,LMAN1
0,2.53369294794612,0.549,0.042,0,cluster_13,ZBP1
0,2.50163903377359,0.407,0.032,0,cluster_13,SEL1L3
0,2.47101629411734,0.343,0.034,0,cluster_13,ST6GALNAC4
0,2.46111069462274,0.912,0.226,0,cluster_13,SPCS2
0,2.42346394261377,0.276,0.019,0,cluster_13,CLECL1P
0,2.42264237116597,0.828,0.135,0,cluster_13,SPCS3
0,2.42259769842646,0.823,0.159,0,cluster_13,SSR3
0,2.41716979201463,0.745,0.067,0,cluster_13,IGLC1
0,2.41708758173892,0.399,0.036,0,cluster_13,SIL1
0,2.40107112279157,0.593,0.066,0,cluster_13,RASGRP3
0,2.38064811294028,0.254,0.017,0,cluster_13,C11orf80
0,2.37710717833779,0.485,0.034,0,cluster_13,MEI1
0,2.36166355732134,0.521,0.068,0,cluster_13,HDLBP
0,2.35418647763529,0.469,0.053,0,cluster_13,EAF2
0,2.34450286223145,0.711,0.066,0,cluster_13,PLPP5
0,2.33528064329977,0.393,0.036,0,cluster_13,SEL1L
0,2.2621094044211,0.49,0.046,0,cluster_13,CCPG1
0,2.25508881044929,0.614,0.073,0,cluster_13,CD59
0,2.23934302764028,0.343,0.033,0,cluster_13,CREB3L2
0,2.20378320552137,0.57,0.062,0,cluster_13,TENT5C
0,2.19646119053805,0.274,0.019,0,cluster_13,GPR160
0,2.17200277002157,0.461,0.051,0,cluster_13,RRBP1
0,2.16871912764182,0.699,0.103,0,cluster_13,DNAJB9
0,2.16731225750992,0.464,0.054,0,cluster_13,SRPRB
4.310147467583e-265,2.47635991372642,0.252,0.027,8.83795738227893e-261,cluster_13,HYI
0,2.12622921581838,0.8,0.172,0,cluster_13,PDIA6
0,2.06820620784014,0.313,0.029,0,cluster_13,ZBTB38
0,2.0473374785327,0.816,0.18,0,cluster_13,UBE2J1
0,2.03804284523303,0.794,0.164,0,cluster_13,TMED9
0,2.03326783959319,0.628,0.079,0,cluster_13,TPD52
0,2.02109688979731,0.767,0.149,0,cluster_13,CRELD2
0,1.99645638639317,0.496,0.059,0,cluster_13,TXNDC11
0,1.97142618524098,0.77,0.149,0,cluster_13,KDELR2
0,1.95768884332247,0.675,0.107,0,cluster_13,KDELR1
0,18.9679668843436,0.571,0,0,cluster_8,BMP5
0,18.336607146614,0.367,0,0,cluster_8,SPARCL1
0,18.2780428504369,0.367,0,0,cluster_8,EGFLAM
0,18.0235431285458,0.388,0,0,cluster_8,ISLR
0,17.7427597241225,0.347,0,0,cluster_8,COL3A1
0,17.6958485883138,0.367,0,0,cluster_8,SNAI2
0,17.0211650514611,0.286,0,0,cluster_8,GFRA1
0,16.9778378962257,0.265,0,0,cluster_8,RSPO1
0,16.9454605949202,0.306,0,0,cluster_8,RND3
0,16.6880421207529,0.98,0.001,0,cluster_8,CXCL12
0,16.5734255735876,0.816,0,0,cluster_8,IGFBP5
0,16.3815103909461,0.633,0,0,cluster_8,NTRK2
0,16.3608549144752,0.612,0,0,cluster_8,ALDH1A3
0,16.2621623566888,0.755,0,0,cluster_8,LUM
0,16.250840945704,0.265,0,0,cluster_8,KITLG
0,16.1294411080607,0.633,0,0,cluster_8,FMO2
0,15.5415345764874,0.776,0,0,cluster_8,DCN
0,15.412047987016,0.51,0,0,cluster_8,EBF3
0,15.2180283298203,0.347,0,0,cluster_8,CDH11
0,14.9534384279658,0.388,0,0,cluster_8,GLDN
0,14.7281933663001,0.592,0,0,cluster_8,BGN
0,14.2693045593706,0.796,0,0,cluster_8,FRZB
0,14.2421006756953,0.49,0,0,cluster_8,COL14A1
0,14.2038042551299,0.531,0,0,cluster_8,VGLL3
0,14.1522511050054,0.367,0,0,cluster_8,MDFI
0,14.0960076999146,0.571,0,0,cluster_8,TNC
0,14.047586169684,0.878,0,0,cluster_8,CP
0,13.839685431658,0.49,0,0,cluster_8,FOXC1
0,13.673775020607,0.388,0,0,cluster_8,GJA1
0,13.6479953504538,0.857,0,0,cluster_8,NNMT
0,13.5799758915335,0.796,0,0,cluster_8,ESM1
0,13.5706646990298,0.673,0,0,cluster_8,OLFML3
0,13.2310191666749,0.469,0,0,cluster_8,ENPEP
0,13.1286532477501,0.592,0,0,cluster_8,ANGPTL4
0,13.0364226275617,0.367,0,0,cluster_8,AMOTL2
0,12.9276908279548,0.286,0,0,cluster_8,MT1M
0,12.8918292672989,0.286,0,0,cluster_8,VEGFC
0,12.8725346075641,0.796,0.001,0,cluster_8,RARRES2
0,12.7459290511991,0.286,0,0,cluster_8,TIMP4
0,12.7191998684971,0.531,0,0,cluster_8,RBP1
0,12.7124214760363,0.49,0,0,cluster_8,PPIC
0,12.4801222874257,0.408,0.001,0,cluster_8,CCN1
0,12.2039400390691,0.286,0,0,cluster_8,GHR
0,12.1547948824212,0.367,0,0,cluster_8,SRPX
0,12.0868611204603,0.449,0,0,cluster_8,FMO3
0,12.0560913444142,0.367,0,0,cluster_8,LIFR
0,12.0470807276859,0.367,0,0,cluster_8,APOD
0,11.9101703966143,0.306,0,0,cluster_8,C1QTNF1
0,11.8505537730528,0.388,0,0,cluster_8,ECM2
0,11.8445687146625,0.673,0.001,0,cluster_8,CHRDL1
0,11.8305781174227,0.571,0.001,0,cluster_8,COL1A2
0,11.7997640334769,0.306,0,0,cluster_8,LAMA4
0,11.795960794352,0.714,0.001,0,cluster_8,CCN2
0,11.7723320505063,0.49,0,0,cluster_8,ID4
0,11.6491334899558,0.469,0,0,cluster_8,PLAC9
0,11.6472790605243,0.612,0.001,0,cluster_8,FBLN1
0,11.3083980253761,0.714,0.001,0,cluster_8,FSTL1
0,11.2581738513468,0.653,0.001,0,cluster_8,C1S
0,11.2386723448918,0.755,0.001,0,cluster_8,LPL
0,11.1654492202686,0.653,0,0,cluster_8,PAPPA
0,11.1526145842075,0.776,0.001,0,cluster_8,PLPP3
0,11.0936735397837,0.714,0.001,0,cluster_8,CHL1
0,11.0880382770249,0.51,0.001,0,cluster_8,CCDC80
0,11.0266003424971,0.306,0,0,cluster_8,TWIST2
0,11.0049921079916,0.347,0,0,cluster_8,ADAMTS1
0,10.9959062357068,0.347,0,0,cluster_8,OSR2
0,10.9714598273368,0.469,0.002,0,cluster_8,FBN1
0,10.9154813513009,0.388,0.001,0,cluster_8,LTBP2
0,10.8941878171749,0.49,0.001,0,cluster_8,CCL2
0,10.8861492498395,0.735,0.002,0,cluster_8,TNFAIP6
0,10.872543562448,0.633,0.001,0,cluster_8,C11orf96
0,10.8310611152041,0.98,0.016,0,cluster_8,APOE
0,10.8159764290667,0.306,0,0,cluster_8,COX7A1
0,10.4615548568852,0.347,0.001,0,cluster_8,FRMD6
0,10.3980182390852,0.878,0.002,0,cluster_8,VCAM1
0,10.3611392142588,0.551,0.001,0,cluster_8,ADIRF
0,10.3191945238066,0.571,0.001,0,cluster_8,DDR2
0,10.2859685829055,0.755,0.004,0,cluster_8,LHFPL6
0,10.2786389698342,0.367,0,0,cluster_8,PDGFRA
0,10.2691378346925,0.306,0,0,cluster_8,TMEM108
0,10.2550488415376,0.959,0.008,0,cluster_8,SELENOP
0,10.2238654979858,0.306,0.001,0,cluster_8,MMP2
0,10.2130578099589,0.878,0.001,0,cluster_8,IGF2
0,10.1935911931283,0.51,0.003,0,cluster_8,DEPP1
0,10.1754942147568,0.306,0.001,0,cluster_8,BICC1
0,10.1434655764098,0.388,0.001,0,cluster_8,DENND2B
0,10.0794650962011,0.673,0.001,0,cluster_8,EPAS1
0,9.95482993724157,0.612,0.001,0,cluster_8,FGF7
0,9.8034518487492,0.898,0.013,0,cluster_8,LEPR
0,9.78813421517825,0.735,0.003,0,cluster_8,MGP
0,9.77867535053717,0.714,0.002,0,cluster_8,C1R
0,9.704652006859,0.327,0.001,0,cluster_8,NAV2
0,9.60201930674312,0.306,0.001,0,cluster_8,TPBG
0,9.57417419103655,0.408,0.001,0,cluster_8,ALPL
0,9.5009125830587,0.265,0.001,0,cluster_8,OSMR
0,9.45032761855586,0.286,0.001,0,cluster_8,NOTCH3
0,9.43242002211599,0.367,0.001,0,cluster_8,SLPI
0,9.24288104968478,0.49,0.002,0,cluster_8,ERRFI1
0,9.18531581957469,0.49,0.002,0,cluster_8,MXRA8
0,9.15516107186011,0.347,0.001,0,cluster_8,RAI14
0,10.9118113444412,0.677,0.001,0,cluster_14,SCT
0,9.76498964804194,0.707,0.002,0,cluster_14,LILRA4
0,9.65464598844221,0.306,0.001,0,cluster_14,SHD
0,9.01029429881707,0.363,0.001,0,cluster_14,CLEC4C
0,8.66481798936604,0.289,0.001,0,cluster_14,PROC
0,8.50793753081224,0.414,0.003,0,cluster_14,LRRC26
0,8.3812284878891,0.534,0.004,0,cluster_14,PTPRS
0,7.93653198482383,0.462,0.002,0,cluster_14,SMPD3
0,7.18286931223848,0.607,0.008,0,cluster_14,TPM2
0,6.37982974504547,0.323,0.006,0,cluster_14,MAP1A
0,6.32841931548905,0.586,0.009,0,cluster_14,IL3RA
0,6.31794692333214,0.454,0.002,0,cluster_14,PTCRA
0,6.04424658635019,0.266,0.004,0,cluster_14,DNASE1L3
0,5.91140336706116,0.387,0.009,0,cluster_14,GAS6
0,5.76597109488405,0.692,0.031,0,cluster_14,SERPINF1
0,5.62095875460628,0.865,0.037,0,cluster_14,PLD4
0,5.45059918528337,0.504,0.02,0,cluster_14,DERL3
0,5.44226022532382,0.391,0.011,0,cluster_14,TNFRSF21
0,5.40442673775489,0.693,0.04,0,cluster_14,PPP1R14B
0,5.2932267485165,0.356,0.023,0,cluster_14,MYBL2
0,5.18350062993641,0.829,0.064,0,cluster_14,IRF7
0,5.14780697132906,0.447,0.013,0,cluster_14,LILRB4
0,5.11915688481682,0.27,0.012,0,cluster_14,CFAP119
0,5.09332829043247,0.49,0.019,0,cluster_14,IRF4
0,4.98799949402208,0.675,0.042,0,cluster_14,UGCG
0,4.80069229959274,0.397,0.016,0,cluster_14,RUNX2
0,4.76213291464343,0.783,0.056,0,cluster_14,CCDC50
0,4.76020544276573,0.8,0.055,0,cluster_14,APP
0,4.73772709640617,0.87,0.067,0,cluster_14,TCF4
0,4.6107618607931,0.382,0.017,0,cluster_14,LGMN
0,4.58479517318852,0.917,0.102,0,cluster_14,ITM2C
0,4.35129824256244,0.285,0.013,0,cluster_14,TNNI2
0,4.35032975928735,0.958,0.062,0,cluster_14,JCHAIN
0,4.29342979481233,0.45,0.015,0,cluster_14,FCER1A
0,4.2357720093091,0.312,0.019,0,cluster_14,GRAMD1B
0,4.16674939311949,0.943,0.136,0,cluster_14,C12orf75
0,4.1644917232995,0.25,0.015,0,cluster_14,CSF2RB
0,4.13243721570924,0.553,0.032,0,cluster_14,SLC15A4
0,4.11951098562886,0.582,0.034,0,cluster_14,TGFBI
0,4.02842624760615,0.747,0.069,0,cluster_14,GZMB
0,4.01101607364186,0.878,0.1,0,cluster_14,IRF8
0,3.95555288119189,0.633,0.052,0,cluster_14,NAPSB
0,3.88998314412727,0.815,0.061,0,cluster_14,MZB1
0,3.80434319587576,0.492,0.039,0,cluster_14,GAPT
0,3.76723770482518,0.268,0.02,0,cluster_14,VEGFB
0,3.68729273446631,0.586,0.059,0,cluster_14,TSPAN13
0,3.66338117579989,0.269,0.02,0,cluster_14,CXCR3
0,3.61663519884597,0.792,0.111,0,cluster_14,BCL11A
0,3.60160704241106,0.861,0.147,0,cluster_14,ALOX5AP
0,3.59708186233558,0.353,0.041,0,cluster_14,PTMS
0,3.54045737350073,0.351,0.03,0,cluster_14,SLC7A5
0,3.53662165951386,0.346,0.025,0,cluster_14,GSN
0,3.5277553766163,0.711,0.081,0,cluster_14,RNASE6
0,3.48756438909128,0.424,0.051,0,cluster_14,LDLRAD4
0,3.48315899218464,0.326,0.029,0,cluster_14,RPS6KA4
0,3.44160232185487,0.519,0.047,0,cluster_14,CLIC3
0,3.39843147669329,0.387,0.032,0,cluster_14,SEL1L3
6.20326304555639e-293,3.40463998281461,0.281,0.034,1.2719790874913398e-291,cluster_14,ST6GALNAC4
0,3.24579502762841,0.293,0.032,0,cluster_14,UNC93B1
0,3.21488137137856,0.94,0.261,0,cluster_14,NPC2
0,3.20560908671998,0.717,0.113,0,cluster_14,IGFLR1
0,3.16447509899689,0.688,0.116,0,cluster_14,SELENOS
0,3.14848299696326,0.947,0.362,0,cluster_14,PLAC8
0,3.14246472957899,0.379,0.052,0,cluster_14,RRBP1
0,3.12567126066773,0.414,0.055,0,cluster_14,SLC20A1
0,3.12518340515175,0.379,0.053,0,cluster_14,SCARB2
0,3.11623968990131,0.539,0.068,0,cluster_14,MAPKAPK2
0,3.08830278853882,0.977,0.366,0,cluster_14,SEC61B
0,3.07029868662325,0.318,0.031,0,cluster_14,BLNK
0,3.0437154844469,0.311,0.036,0,cluster_14,SPNS3
8.00283849749198e-289,3.20273221809419,0.27,0.032,1.64098203391073e-284,cluster_14,ARID3A
0,2.91918005354019,0.567,0.096,0,cluster_14,RAB11FIP1
0,2.91068558671109,0.596,0.082,0,cluster_14,SPIB
0,2.89983453419138,0.851,0.226,0,cluster_14,TXN
0,2.89731115563442,0.712,0.164,0,cluster_14,STMN1
0,2.88394013219213,0.344,0.042,0,cluster_14,HLA-DRB5
9.88131291682493e-293,2.87844362343265,0.596,0.131,2.02616321359495e-293,cluster_14,GPR183
0,2.81918877130098,0.382,0.044,0,cluster_14,MPEG1
0,2.78561729518999,0.438,0.07,0,cluster_14,CD2AP
0,2.77745283102665,0.463,0.077,0,cluster_14,TRAF4
0,2.76405652003978,0.633,0.121,0,cluster_14,FKBP2
0,2.74958855853022,0.633,0.121,0,cluster_14,LOC114841035
0,2.74898575590564,0.451,0.073,0,cluster_14,CDK2AP2
4.83302285236376e-293,2.77171529212228,0.518,0.105,9.91011335877189e-293,cluster_14,HIGD1A
3.61637720249202e-293,2.73071249602814,0.413,0.066,7.41538145370989e-293,cluster_14,SFT2D2
5.29840855105968e-278,2.97340041680149,0.285,0.036,1.08643867339479e-273,cluster_14,OPN3
4.44543394649255e-289,2.83916667055144,0.351,0.052,9.11536230728298e-285,cluster_14,GNA15
0,2.68265656143483,0.58,0.078,0,cluster_14,CD68
0,2.66042187063161,0.504,0.087,0,cluster_14,A1BG
0,2.64583019556957,0.462,0.052,0,cluster_14,NIBAN3
0,2.60693767638208,0.88,0.245,0,cluster_14,PLP2
2.26291743620288e-262,2.99467861995706,0.334,0.051,4.6401122029339985e-258,cluster_14,AHI1
3.5929516077792896e-259,3.03124177810592,0.311,0.045,7.36734727175144e-255,cluster_14,CORO1C
7.386888893022388e-274,2.80909008983607,0.321,0.045,1.51468156751424e-269,cluster_14,IDH3A
0,2.50343160159894,0.533,0.086,0,cluster_14,PTPRE
2.9682744033134506e-269,2.82324213506811,0.27,0.033,6.08644666399422e-265,cluster_14,SMIM3
0,2.48308999345604,0.872,0.27,0,cluster_14,HERPUD1
1.88762780815419e-290,2.59529517115552,0.351,0.05,3.87058082062016e-286,cluster_14,GNG7
0,2.44607917979625,0.613,0.108,0,cluster_14,CAPG
2.7389448921362095e-266,2.79955922491562,0.379,0.064,5.61620650132531e-262,cluster_14,MGST2
0,8.37053915398062,0.415,0.001,0,cluster_4,ENHO
