p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.7756181899711297e-60,3.82570775129481,0.494,0.057,8.208058111382629e-56,cluster_1,DAPP1
6.01325915517537e-73,3.06602876736926,0.805,0.128,1.77824099736846e-68,cluster_1,ADGRL2
4.06919097735453e-53,4.31540897681297,0.442,0.053,1.20334115582328e-48,cluster_1,RUBCNL
2.69033153941577e-29,8.57713912292575,0.455,0.1,7.955848428360308e-25,cluster_1,ANKRD17
1.3706594600404e-30,8.09329825954908,0.857,0.406,4.05331415523148e-26,cluster_1,IGKJ5
3.5531261983810995e-57,3.89789731014779,0.714,0.138,1.05073047938526e-52,cluster_1,BRIP1
5.02337489285369e-57,3.78359063776233,0.299,0.022,1.48551242331469e-52,cluster_1,FCGR2B
3.90418867362622e-60,3.54644141889655,0.623,0.094,1.1545466745647399e-55,cluster_1,DEFB103A
5.74807835780341e-65,3.13810434201595,0.805,0.146,1.69982173196963e-60,cluster_1,LIF
2.78095633577327e-51,4.05272935367536,0.403,0.044,8.223844076148711e-47,cluster_1,COL1A2
1.2616552804168099e-54,3.76781790590358,0.351,0.032,3.73096699524858e-50,cluster_1,KCNK17
2.6732006688894e-55,3.20889710667042,0.792,0.159,7.90518901803973e-51,cluster_1,RASSF9
7.18034132014157e-41,4.07930221073075,0.299,0.031,2.12337053519226e-36,cluster_1,FBXL4
8.10480022962478e-39,4.23795840790724,0.312,0.036,2.39675152390464e-34,cluster_1,PIM2
7.89750536492501e-37,4.45726069263316,0.299,0.035,2.33545028651562e-32,cluster_1,LINC02901
7.07326947466972e-46,3.45356398063639,0.39,0.046,2.09170724904933e-41,cluster_1,MAGEB5
2.63943296377231e-50,3.08949679471554,0.442,0.054,7.805331160467471e-46,cluster_1,SIDT1
5.5799066444078994e-45,3.47418594698881,0.688,0.159,1.6500899928843e-40,cluster_1,HMGN1P35
1.2565670879492e-50,3.01520278210969,0.571,0.09,3.71592019248337e-46,cluster_1,ACAP1
8.46605024732091e-39,4.05247416554358,0.519,0.101,2.5035803791377398e-34,cluster_1,NME2P1
2.5898201195699498e-49,3.07505967168959,0.584,0.095,7.65861605759225e-45,cluster_1,ABCG4
1.6182245845442094e-43,3.44355482911655,0.558,0.104,4.78541374141414e-39,cluster_1,PRSS16
1.08430122725956e-41,3.47045895420417,0.416,0.057,3.20649558925196e-37,cluster_1,SHOC1
1.4539310049509e-49,2.81298462598646,0.429,0.05,4.2995647678408095e-45,cluster_1,SART1
1.00473407015489e-47,2.81861967637229,0.584,0.095,2.971199592262029e-43,cluster_1,MOCS2-DT
9.771892543467507e-48,2.81177112549806,0.792,0.185,2.889744062954209e-43,cluster_1,CORO1A
4.4780925657836186e-40,3.4086533062732,0.753,0.216,1.32426153355353e-35,cluster_1,GATA2
5.6626479724115e-43,3.10989699568071,0.442,0.062,1.67455825840153e-38,cluster_1,HAVCR2
2.1995000629185493e-34,3.88423827183337,0.519,0.111,6.504361586062739e-30,cluster_1,MDN1
9.82408991083237e-35,3.80914834571903,0.818,0.358,2.9051798684313497e-30,cluster_1,ANGPTL1
6.86338590374071e-38,3.38039048735611,0.506,0.093,2.0296404794542e-33,cluster_1,EIF2AK4
